Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
QPID;4;9322e5c34a7ee23599f1bcdee28411f9f9cd904a;1;1;1;0.0;3;1;0;531;YES;23;45;17158;289;256.0;289;NO
QPID;4;720bc5b1e76bc150e30a41789ae5ca529a03725e;5;5;5;0.0;105;103;0;364;NO;23;65;17158;75;74.0;75;NO
QPID;4;5ddbf5215649893e677a8b2938e811d0b97bf4be;1;1;1;0.0;9;0;7;301;NO;23;28;17158;154;123.5;154;NO
QPID;4;87e707234c37276e5b5e51c075d04d35b8e316cc;2;4;5;0.6500224216483541;550;538;0;822;YES;23;4;17066;336;206.0;336;YES
QPID;4;32b6fe75c94f7d016c9a101e63d179a656d3ea14;4;22;49;0.0;1031;1029;0;813;YES;23;63;17066;74;73.0;74;NO
QPID;4;4ea404d310f53d8bd9a3342d568108f6f1111a9a;1;5;7;1.6171895725927152;98;62;14;1638;YES;23;11;16997;71;70.0;71;YES
QPID;4;48c6f80d5cb49715256d1e192c0ab13fcea3d245;1;1;1;0.0;7;0;1;860;NO;23;0;16997;335;205.0;335;NO
QPID;4;c96066c15fe3544b71d4a7e27d11695d38499104;1;1;1;0.0;33;29;0;597;YES;23;0;16997;334;204.0;334;NO
QPID;4;deddc77062722283a69ab1beb64172bb5be1a07a;1;1;1;0.0;9;1;0;859;NO;23;12;16997;332;202.0;332;NO
QPID;4;58579533900b04b23b9fda1e484994b076bf11a1;1;1;1;0.0;102;0;102;102;NO;23;63;16997;330;200.0;330;NO
QPID;4;b9903cbb7440f919d96de5ceffe5d13037e7a707;1;1;2;0.0;476;476;0;0;NO;23;0;16997;329;199.0;329;YES
QPID;4;2a22818dc416bffd7178ccbe1283db14749e156c;2;2;2;0.0;10;8;0;820;YES;23;25;16997;328;198.0;328;NO
QPID;4;45de30b9ac58303ca2a675baa9c06e32bd9be178;2;3;5;1.3709505944546687;118;79;29;2892;YES;23;16;16997;70;69.0;70;YES
QPID;4;2c7aeaccc3fa471f54aad62f0fc4dd455ca0179f;1;1;1;0.0;19;3;0;667;YES;23;1;16997;69;68.0;69;NO
QPID;4;6f90b620f4cec4036258133ba2b3a47e3f207ef9;1;1;1;0.0;3;1;0;415;YES;23;1;16997;288;258.0;288;NO
QPID;4;86e4234b3de0f4b36f40d9be909169880600e1e3;1;1;1;0.0;9;7;0;129;NO;23;6;16997;358;326.5;358;YES
QPID;4;95fe018230b23aac426282b12fbf8d6b9b048b75;1;1;1;0.0;2;0;0;415;NO;23;0;16997;287;257.5;287;NO
QPID;4;910fad9a0c17d465f7a7e23b6063095bbda3e310;2;2;2;0.0;93;77;0;650;YES;23;6;16997;68;67.0;68;NO
QPID;4;180da1951d21bab0cd8ae892c7a86838a1e45711;1;2;3;0.0;11;11;0;417;YES;23;24;16974;286;256.5;286;NO
QPID;4;44da73542614f9a853ff1e57efc8be9e2558761d;2;4;6;1.584962500721156;50;44;0;632;YES;23;26;16974;327;197.0;327;NO
QPID;4;41f6548417f398ee9777a8127467bb220a8051eb;2;1;2;0.0;12;10;0;1078;YES;23;19;16951;285;255.5;285;NO
QPID;4;21a55f9e4236ccf30d1e5dd3810bc91f4bfc856c;1;1;1;0.0;4;0;0;164;NO;23;6;16951;284;254.5;284;NO
QPID;4;70e65808b556c329f13cf2826c51c0f1d19de21c;2;3;8;0.0;131;129;0;551;YES;23;8;16951;283;253.5;283;YES
QPID;4;7d31aa4806315267f4f0e3b149fc954e58029262;2;2;2;0.0;37;37;0;951;YES;23;1;16882;282;252.5;282;YES
QPID;4;b8dcc83c32cfbd7c0c92e5341f3572d9dea85567;1;1;2;0.0;140;137;3;71;NO;23;2;16882;281;251.5;281;YES
QPID;4;c2c4435546670b6010205f82418caac7297a3e23;2;2;2;0.0;56;50;0;942;YES;23;0;16813;280;250.5;280;YES
QPID;4;216f71a0e3dce3bb238e3b33b6998c2d0b810d6c;2;2;2;0.0;20;11;7;949;YES;23;4;16813;279;249.5;279;NO
QPID;4;4809298fa7d52ae2d690de8d783eb804b428841f;2;2;2;0.0;250;250;0;0;YES;23;0;16813;67;66.0;67;NO
QPID;4;ac2923c95cc44babc64ff53ede3fb2c65f5ea996;1;1;1;0.0;157;149;0;102;YES;23;0;16813;66;65.0;66;NO
QPID;4;a055cd3df1490c97b41f31ab35dd18de6f44451a;2;2;2;0.0;126;102;22;199;YES;23;2;16813;65;64.0;65;NO
QPID;4;8404b22733da9eed0769c4ed4967990ea6611e7d;2;3;6;0.5916727785823275;50;26;10;394;YES;23;28;16813;323;193.0;323;NO
QPID;4;68d53aee4983a6df581eae7d5e70dbfbd5556861;1;2;2;1.0;4;0;0;282;NO;23;4;16767;322;192.0;322;NO
QPID;4;81c29e1257a9154fe2bfaf51f846c1de8cde0fb1;1;1;1;0.0;9;0;3;397;NO;23;0;16767;321;191.0;321;NO
QPID;4;0a1d0288f6df1144cf8ebf2a288cc4cda51e3e5a;2;1;4;0.0;24;24;0;1458;NO;23;4;16767;319;189.0;319;NO
QPID;4;2782e591b7d5b12051755753f8468110336263f1;1;2;3;0.0;12;10;0;393;NO;23;189;16767;318;188.0;318;NO
QPID;4;f6c6648b2183fda371d930b372fdd7f0022a5783;1;1;1;0.0;2;0;0;267;YES;23;27;16767;317;187.0;317;NO
QPID;4;f0721a07d2b15df249a1e60ec15fdbd2aab053c6;4;9;14;1.8852389345446723;375;181;30;859;YES;23;3;16767;278;249.0;278;YES
QPID;4;4d142a2beccdbabb242f5faa6dd210b10803b1af;2;13;34;4.014623388586818;1444;238;516;2943;NO;23;26;16767;277;250.5;277;YES
QPID;4;8ecc4ecc20d23685c8e2a835b855bfb60fdf5bf7;4;7;11;1.5216406363433184;364;336;0;848;YES;23;59;16767;64;63.0;64;YES
QPID;4;fe3713faf7154ba21a460fd0624b1ed2a2694547;1;1;1;0.0;18;8;0;156;YES;23;0;16767;316;186.0;316;NO
QPID;4;c42536762c07e1c05ea67eeebfa525d441f0eeef;1;1;1;0.0;4;2;0;211;NO;23;0;16767;315;185.0;315;NO
QPID;4;c380d44a02b738bfe3af61e1badb862102946de8;2;7;9;2.6755957776053116;230;126;66;590;YES;23;39;16767;314;184.0;314;NO
QPID;4;e69f3107612a419a499fe61c55c00ccafa309614;1;1;1;0.0;5;3;0;153;YES;23;24;16767;312;182.0;312;NO
QPID;4;a0d6e1c3e89346d090bf4f6e426b9bdad2d60f9e;1;1;1;0.0;5;0;3;561;NO;23;1;16767;275;248.5;275;NO
QPID;4;f52882c8db0bccb18e9b1ccaea7ac2824f10c423;1;2;3;0.0;204;204;0;1616;YES;23;0;16767;63;62.0;63;YES
QPID;4;dbc5d989894f52c4e3ca571ee6c9363c84796761;4;15;54;3.7369346754176402;3598;1921;653;2942;NO;23;121;16744;273;248.5;273;YES
QPID;4;7ad6d44494059c5e1a11f145ce45df8c58160de7;1;1;1;0.0;21;7;0;2935;YES;23;2;16744;311;181.0;311;YES
QPID;4;b35cc139f0d8126a3581c507196046c4f03923bf;2;7;16;3.3927474104487847;842;763;53;1611;NO;23;37;16744;310;180.0;310;YES
QPID;4;76b778b88e693f70fac39c8a8ef5d5d5fd62e8b6;1;1;1;0.0;2;0;0;307;YES;23;0;16721;62;61.0;62;NO
QPID;4;011ba4a3e4990077c468f122a9575018a9f09965;3;5;11;2.8059081255623157;132;17;31;651;YES;23;54;16721;61;60.0;61;YES
QPID;4;d8350a62445e0266533949e81da5f1a51dc00f32;1;1;1;0.0;19;15;0;276;YES;23;1;16721;272;248.0;272;YES
QPID;4;85c9a087134f6f56105f21caac1fec4dffdbdbbd;3;3;6;1.0;205;201;0;881;YES;23;4;16698;271;247.0;271;NO
QPID;4;1a6d9e0b85f566c49d488d90314afcc7be05c5da;2;3;3;0.863120568566631;205;1;190;236;YES;23;0;16698;270;246.0;270;YES
QPID;4;fe1cbdb8a780f78bf6e249e3d41d8de4cce22777;4;17;33;4.008122700323794;1457;169;678;884;NO;23;12;16698;269;245.0;269;YES
QPID;4;30102c08501c25704eb0e03c392c487b5e92b8d0;3;3;5;1.8097238785956846;91;16;29;2931;YES;23;28;16652;60;59.0;60;YES
QPID;4;f9fd6fc8c5e408ff210a82557b7a9a8a786ccff4;1;1;1;0.0;4;0;0;200;YES;23;31;16652;309;179.0;309;NO
QPID;4;088509a86a16eb2ce8036992375a51eab77178a0;1;1;1;0.0;10;0;0;884;NO;23;0;16652;268;246.5;268;NO
QPID;4;1e8b383a86e0b2fb000bd08cc72d044c84e24d2a;1;1;1;0.0;884;884;0;0;NO;23;0;16652;267;245.5;267;YES
QPID;4;1871de0d5117eef81fa724099b3b33733b1767ef;1;1;3;1.0666152167384504;80;34;0;262;YES;23;2;16652;264;245.0;264;YES
QPID;4;c201315df7f48a4c268f60d66ffecec66cffd856;1;1;1;0.0;7;0;1;302;YES;23;98;16652;153;135.5;153;YES
QPID;4;630d34d8a26640406ebbaf811c1bf6bec62de169;1;1;1;0.0;80;66;0;506;NO;23;16;16652;356;344.5;356;NO
QPID;4;5f2c1ce06597827d24428bc2479a6e79990d854b;2;2;7;2.6497944620435714;108;70;0;2926;NO;23;23;16652;56;55.0;56;YES
QPID;4;91ff3d69b863559dd3af91d0400aee08467f2092;1;1;1;0.0;16;10;0;503;NO;23;1;16652;308;178.5;308;NO
QPID;4;7234f27b033dea0d4575292dde4664c0e7297036;1;1;1;0.0;12;4;0;302;YES;23;15;16652;307;177.5;307;NO
QPID;4;a344e91b126c4923eadd3d2b0024d681e8570f70;4;50;238;4.218321512321299;30101;14899;14950;834;YES;23;82;16652;262;244.5;262;YES
QPID;4;b853dea8f27f295dc535f190d9c95255bfa2f635;2;3;3;1.4488156357251847;23;9;0;543;YES;23;5;16652;55;54.0;55;YES
QPID;4;a20fd18aa78bc4a385a0fb3ded48ed6f2e0143e2;1;1;1;0.0;5;1;0;485;YES;23;96;16652;54;53.0;54;NO
QPID;4;2436d8a7656bd0d99007a59a2b219b80f9960dd4;1;1;1;0.0;6;0;2;1467;YES;23;0;16652;53;52.0;53;NO
QPID;4;7bcbdf3bb60ef8932bf90935c2d53349fdf11d14;1;1;1;0.0;5;0;1;263;YES;23;7;16652;261;243.5;261;YES
QPID;4;404c17dcd4357950a5707595df5446891786eaf8;2;4;12;2.316027390373125;297;69;110;1457;YES;23;69;16652;260;242.5;260;YES
QPID;4;61ba52287c8d36e99ff0a0ab22a1bffe116cdd0d;1;1;1;0.0;5;1;0;502;YES;23;9;16652;50;49.0;50;NO
QPID;4;bd91d29be3a1f51ebad2e618cd5848d98059f777;1;1;1;0.0;6;4;0;1607;YES;23;8;16652;306;176.5;306;YES
QPID;4;da0e38aee411e9bcfa6d0c73811c41e11efc64bf;2;6;9;1.4687133841254296;950;376;254;1454;NO;23;7;16652;258;248.0;258;YES
QPID;4;50567244c0879ba624b70bb06be0db48e8b43900;1;1;1;0.0;26;26;0;476;YES;23;3;16652;256;246.0;256;NO
QPID;4;8f84b0db27ba46ce5a4048435c2e3609b4476cf9;1;3;4;1.4911148500551858;52;23;7;241;YES;23;85;16652;305;175.5;305;NO
QPID;4;5ab5d469ecd08acc31a68965248699f9e73d1766;2;3;6;0.9182958340544896;550;272;272;497;NO;23;42;16652;304;174.5;304;YES
QPID;4;a92d7368ee693ca0c9b7518c2a735ab4318523e4;1;1;1;0.0;8;0;4;809;NO;23;1;16652;303;173.5;303;YES
QPID;4;1fa9984f40a0b6d2b8bc94dab775a234c2fc029c;1;1;1;0.0;22;6;0;291;YES;23;0;16606;302;172.5;302;NO
QPID;4;0963af8c38efae6f28df2ec77623d47b97018a97;1;1;1;0.0;4;0;0;809;NO;23;1;16606;301;171.5;301;YES
QPID;4;a74ffb4bd042bfb8edefb3e539b92dcd0589a2e0;2;2;3;0.0;6;4;0;291;YES;23;12;16606;300;170.5;300;YES
QPID;4;c33a0a69945a04a3cdcc430c2415a8d4dde1fdf0;1;3;4;1.974937501201927;18;0;0;1711;NO;23;1;16606;299;169.5;299;NO
QPID;4;f5dbd7ef472ebd8278059cfca171667b66b2d64c;1;1;1;0.0;74;22;0;508;YES;23;1;16606;298;168.5;298;NO
QPID;4;df7282ea915040d1a0b942ea9196dbec1567c708;1;1;1;0.0;142;0;4;257;NO;23;83;16606;297;167.5;297;NO
QPID;4;4c8fcd41d700f5189d2b7a2900c7745a9b097753;1;1;1;0.0;1;1;0;334;NO;23;1;16606;296;166.5;296;YES
QPID;4;4aa5c0ff4082adfb77073c08f0cddff0a89d2e1b;1;2;2;0.9182958340544896;19;7;0;526;NO;23;1;16606;295;165.5;295;YES
QPID;4;94a3e9d3e0b4228bc3e370f90d4c8b26e8073fd9;1;1;1;0.0;18;12;0;2914;YES;23;1;16606;294;164.5;294;NO
QPID;4;d6bea62aa99a21a133524bc48fd138e93e7f62c0;1;1;1;0.0;14;12;0;797;NO;23;0;16606;293;163.5;293;YES
QPID;4;ba373f4b9b54023b1a0f70c065a1e6f153b432ba;2;13;39;3.7057766082306585;1937;415;318;2944;YES;23;101;16606;292;162.5;292;YES
QPID;4;461b8cad6760b694bf561ad295db0474c06daed6;1;1;1;0.0;179;0;17;351;YES;23;82;16606;291;161.5;291;YES
QPID;4;d85f0070fc18312f0aeaf6ee23c89ad0b68dd182;2;29;75;3.773557262275185;15280;1;15249;1711;NO;23;70;16606;289;159.5;289;NO
QPID;4;f3c0cdf6f1d482127323eb6b505fe1ca0ed500f1;2;42;117;4.506970583314803;16786;15733;875;1271;NO;23;45;16606;288;158.5;288;YES
QPID;4;0a5206672f3cfb554f83ac6356d6e48988cbd237;1;1;2;0.9366673818775626;55;10;11;181;NO;23;17;16583;152;143.0;152;YES
QPID;4;3e93cf6e12cbe10f16b3c98357c5fc36e8a3e345;1;1;1;0.0;414;0;64;1671;YES;23;26;16560;287;157.5;287;YES
QPID;4;3410805be6d70625771dd6683f558f0044efb39a;2;3;3;0.8112781244591328;17;0;1;595;NO;23;56;16560;286;156.5;286;NO
QPID;4;b633025863a1040d71d3834696aeb5856a8da58b;2;2;2;0.0;7;5;0;324;YES;23;18;16560;283;153.5;283;NO
QPID;4;0dd8e35383d50ea57edb1112217473cf6b0e9f7b;1;1;2;0.0;41;33;0;802;YES;23;1;16560;255;245.0;255;YES
QPID;4;d0e58803b1baba4d423c9054a28b12bb3b78ded8;2;5;15;3.074718230644311;240;60;58;321;YES;23;84;16560;254;244.0;254;YES
QPID;4;21c61b77e0216a6a5d4f97cd5ab4793433b47066;3;11;36;3.839625230733857;1441;471;396;802;NO;23;68;16560;253;243.0;253;YES
QPID;4;949fe96882fe0250b69bd220288f22aa6407fee4;1;2;2;0.0;16;8;0;1086;YES;23;41;16307;46;45.0;46;YES
QPID;4;6e92b10d74de7c8acd9803e6488c13673ceadd40;1;1;2;1.0;8;4;0;151;NO;23;0;16307;150;141.0;150;NO
QPID;4;9018a2fd309658a4b2fa10078a9efb463060da1b;1;1;6;1.8910611120726528;69;49;2;167;NO;23;7;16284;149;140.0;149;YES
QPID;4;45cfe67e1f048be5163bfb10e21b345483ee8c59;1;1;2;0.0;42;42;0;65;YES;23;0;16284;44;43.0;44;NO
QPID;4;1d3fdff5bd662c118ce4fd95fd12a1d41c25f494;1;5;6;0.9852281360342516;211;197;0;149;YES;23;25;16284;43;42.0;43;NO
QPID;4;87ec8808ec5d20749e15d91d91b2b006706b04ad;1;1;1;0.0;2;0;0;472;NO;23;3;16238;146;137.0;146;NO
QPID;4;0a2270640b1b91915902b60d46cb3dd421218eda;1;1;1;0.0;200;200;0;0;NO;23;0;16169;280;150.5;280;YES
QPID;4;f15d072783f7cfe756cffe2a49dbf3c29fb44d8a;2;10;16;1.4072689468029858;1066;861;123;803;YES;23;19;16169;278;148.5;278;YES
QPID;4;697360cf3bb8b76eca97705634d5008c230175d8;1;2;2;0.999699542856517;122;24;0;456;NO;23;22;16169;277;147.5;277;NO
QPID;4;23029410f441649e2502ca2c015270ee9b3192ed;1;2;3;0.0;243;0;219;210;NO;23;208;16169;351;348.0;351;NO
QPID;4;fed24c803a9c901f3fdc680c136230326a166580;2;5;7;1.0362171656823198;142;30;2;1510;YES;23;13;16146;42;41.0;42;YES
QPID;4;824b28fb1d89582accecae5618a8b3738308acfb;1;4;5;1.0611191885631825;117;5;12;1505;YES;23;0;16146;41;40.0;41;YES
QPID;4;0750553ff5d011165ad897b0fbca1083981dd109;1;1;1;0.0;6;0;0;234;YES;23;0;16146;40;39.0;40;NO
QPID;4;2dcded22b669381688a5cb8f24eed9d36265010f;1;1;1;0.0;234;234;0;0;YES;23;0;16146;39;38.0;39;YES
QPID;4;463b3709e65f2a09a5d4fd5859c026b41090c69e;1;1;3;0.0;268;32;234;1505;YES;23;0;16146;38;37.0;38;NO
QPID;4;a450d63581f6ceb70997065c81eb94d9243d4be7;1;4;5;1.0611191885631825;117;12;5;1510;YES;23;59;16146;37;36.0;37;YES
QPID;4;2dfa3fe2e626ae8cc26b519531b8281e2ed7055d;1;1;1;0.0;3;1;0;308;NO;23;12;16123;36;35.0;36;NO
QPID;4;17d2181481eab3a02b03ce6d2aa40233b748eb48;1;1;2;0.5916727785823275;29;1;0;1085;YES;23;13;16123;349;346.0;349;YES
QPID;4;1c8fada68fda89dbdb7cf3e4f33205330813a47c;1;1;1;0.0;25;7;0;2937;NO;23;5;16123;29;19.0;29;YES
QPID;4;014bfd8e935b09f42440fd5427cdf9db25dfe865;1;3;11;0.0;1598;1598;0;0;NO;23;0;16123;145;136.0;145;YES
QPID;4;0df8bd588820ae8a61f4a45a583f9c6692adf066;1;1;1;0.0;239;0;21;283;YES;23;4;16123;35;34.0;35;YES
QPID;4;05194376a430592ddabb2657431ecc4442c3ab45;1;1;1;0.0;2;0;0;131;YES;23;63;16054;34;33.0;34;NO
QPID;4;152538f397d36c66110f452ef80853f27ee6d41f;1;1;1;0.0;7;1;0;801;YES;23;0;16008;345;342.5;345;NO
QPID;4;7716732e8afc23f3f0b93744c159179b051d7930;1;1;1;0.0;134;6;0;199;YES;23;63;16008;271;143.0;271;NO
QPID;4;1b10add0a86ff6d65f424a900a762d3fe1fcd9c2;1;2;3;0.9182958340544896;234;228;0;2925;YES;23;23;16008;33;32.0;33;YES
QPID;4;830188137102934906d99fe20f01dd14313e8ce5;1;1;1;0.0;2;0;0;801;YES;23;6;16008;344;341.5;344;YES
QPID;4;f7c11832b921852bd2450b3c1a18c70b6e725252;1;1;1;0.0;3;1;0;1041;YES;23;22;15962;32;31.0;32;NO
QPID;4;e34a577698e195c576d168480dafcc524e41fa24;1;1;1;0.0;2;0;0;801;YES;23;1;15870;343;340.5;343;YES
QPID;4;5c6e95a122f69ae7eb556b6dad08c79402d28f92;1;1;2;0.4394969869215134;31;9;0;245;YES;23;1;15870;28;18.0;28;NO
QPID;4;cd633e9ec729c628f38ac4c3021f6223e68d81bb;2;2;2;0.8112781244591328;16;8;0;285;YES;23;29;15870;27;17.0;27;YES
QPID;4;6914ef1fd32597442c8a4dff89a3675c82932084;1;1;1;0.0;183;39;0;1414;NO;23;0;15870;26;16.0;26;NO
QPID;4;a16002f9be0a06da956eb548d70a3fcd1adeab89;6;37;186;5.1991277591898655;23255;9420;5621;2902;NO;23;53;15870;25;15.0;25;YES
QPID;4;0f533c4a72b6224f4e01f4bbef996b5579c9fd50;1;1;2;0.7219280948873623;41;0;21;187;YES;23;17;15801;144;135.0;144;YES
QPID;4;2f71b0fca0c47b53c24e185d0770f2baabddd425;1;1;4;0.41381685030363374;50;26;0;2899;YES;23;20;15801;247;237.0;247;YES
QPID;4;8b315bb26734da7defd315353a756cb67b848d35;1;3;4;0.5435644431995964;286;249;5;147;NO;23;13;15801;246;236.0;246;NO
QPID;4;29302ff81b4874e2ed09341cd334599d5541b9e6;1;1;1;0.0;10;0;2;224;NO;23;13;15801;245;235.0;245;YES
QPID;4;c929dbece35ec72da8e85c66ead28fa32e788ec4;1;1;2;0.0;57;47;0;557;NO;23;11;15801;243;233.0;243;YES
QPID;4;4113e82ebabd5fc2b65fe73d7f64c1837b27ce51;1;1;2;0.9709505944546686;23;13;0;555;NO;23;2;15755;242;232.0;242;YES
QPID;4;0c4e91133e5012cd480d5fa2115bcef4ce0635dd;1;1;1;0.0;7;7;0;548;NO;23;4;15732;241;231.0;241;YES
QPID;4;94d2a3eddd2080cf3960cd269f9793bf7b39c927;1;1;1;0.0;5;3;0;489;NO;23;7;15640;341;340.0;341;YES
QPID;4;9e69268085a1ce5dd34a9639594e44948bae87cd;1;1;1;0.0;7;5;0;300;YES;23;1;15640;238;228.0;238;NO
QPID;4;7df7f79a8a05a64b6f70d64202f628bce21f8d42;1;1;2;0.7642045065086203;30;12;0;782;NO;23;3;15617;235;225.0;235;YES
QPID;4;09d52f0d2c4eee01a29dd068cbc31415db9d9c83;1;2;3;0.8112781244591328;20;12;0;547;NO;23;24;15617;234;224.0;234;YES
QPID;4;806b7385b193bf83d89c375155d2ae0a8edbf796;1;1;4;0.9182958340544896;54;48;0;538;NO;23;7;15617;233;223.0;233;YES
QPID;4;6082eebc95fa16798f92936dbc6143da9618d203;1;1;1;0.0;1;1;0;299;YES;23;3;15617;340;339.0;340;NO
QPID;4;865436044bceebaae348747dedbc126e2b22eb5d;3;4;9;1.3314026877560767;238;30;140;607;YES;23;16;15594;232;222.0;232;YES
QPID;4;dcdd849a1fc5678d8b8b9799ec357627cba8e5ed;1;1;1;0.0;2;0;0;79;YES;23;51;15594;24;14.0;24;NO
QPID;4;c8ba232edc8ad28edb70395ea7b33cba90bd08a0;1;1;1;0.0;13;9;0;290;YES;23;24;15594;231;221.0;231;NO
QPID;4;bd73b54ba9b366918d9c073817187eecf946b8d5;1;1;1;0.0;5;1;0;203;YES;23;3;15594;23;13.0;23;NO
QPID;4;2fd665f29233dbd9072e79756749403b1bd53b6f;1;1;1;0.0;3;1;0;781;YES;23;1;15571;339;338.0;339;YES
QPID;4;0fb17bbed6930f3ec110bf87d5cd4f3b91e2bbc2;2;4;4;1.1238561897747248;104;54;0;591;YES;23;1;15571;230;220.0;230;YES
QPID;4;01238260de081423705f65442687af75720acca6;2;3;6;2.0;34;22;4;782;YES;23;13;15525;229;219.0;229;YES
QPID;4;674031a9e2e891c99ca1818b46a52684f465ff09;1;1;1;0.0;18;10;0;313;YES;23;6;15525;338;337.0;338;YES
QPID;4;0c9f366b5b3707dd0ccbc3f06024a5e1d7d9fa99;1;1;1;0.0;1;0;1;783;YES;23;0;15525;337;336.0;337;NO
QPID;4;d9e6b243ba15f3cdf329e35fedd5a018f37bd2c1;1;2;6;1.208648950953065;107;67;4;192;YES;23;94;15479;228;218.0;228;YES
QPID;4;5871150cac2a3a93dbcd9f9721771d6128c6d3ae;1;1;2;0.35335933502142136;67;37;0;2899;YES;23;6;15410;336;335.0;336;YES
QPID;4;3ceea332088f4ccf7a3767b1d0e7879c27adcca0;1;1;2;0.0;47;29;0;478;NO;23;11;15387;227;217.0;227;YES
QPID;4;c2774f9db2ae2c5fdf339ac6ec4e40d35dea24bf;1;3;8;1.6143308351592656;173;58;89;623;YES;23;58;15387;226;216.0;226;YES
QPID;4;d3f6382a66d8fc169a647abbf6a9c6c48622fb8f;1;4;5;1.6541881272613426;68;0;24;746;YES;23;9;15387;335;334.0;335;YES
QPID;4;ea9bd9848638d827b3d02d7d3fd6a2bf32f35a4b;1;2;3;1.0;46;0;30;759;YES;23;40;15387;334;333.0;334;YES
QPID;4;cd4872a455d6f799b225287fe2c3ae5dbbd5e2ff;1;3;4;1.0;45;40;1;1042;YES;23;26;15387;333;332.0;333;YES
QPID;4;02d148e6a2b96549996d597e0eb2f940785100d3;1;1;1;0.0;4;2;0;744;YES;23;5;15272;332;331.0;332;NO
QPID;4;920348d3988ce13bc43763d801894e7f8fc200e1;1;1;1;0.0;2;0;0;1510;NO;23;25;15249;331;330.0;331;YES
QPID;4;45da8d73421052402add532d083991d4103d5753;2;2;3;0.0;368;342;0;284;NO;23;14;15249;141;132.0;141;YES
QPID;4;a942be4d82ef71abf6b287c7d5d958982f7fbb2a;1;1;1;0.0;11;11;0;486;YES;23;1;15226;330;329.0;330;NO
QPID;4;1422bd4f2f5291143fc6781599e6de8aad3490a1;1;2;4;1.3447570786977312;104;32;0;1711;YES;23;32;15226;329;328.0;329;YES
QPID;4;c6f23017bb9ba3b6f26ddde179ab9bee321373c6;1;1;4;1.1528707173659503;336;0;26;611;NO;23;55;15226;328;327.0;328;NO
QPID;4;f3208542ff40aa6dad13abf6a4eff85661ba89bb;1;2;5;0.14801964005547713;868;506;0;742;YES;23;77;15226;327;326.0;327;YES
QPID;4;145643e40c13ba84128c94df4904d45d7ac866ef;2;4;9;0.9912642605354289;312;253;33;2905;NO;23;8;14858;221;213.5;221;YES
QPID;4;254678ecbf185f32e99a9aa11d30b2f4c5a925ec;1;1;2;0.9957274520849256;38;0;12;254;YES;23;84;14835;326;325.0;326;NO
QPID;4;7db4a1119ade3a1e882602c2fc2b689da2497ae7;2;11;22;3.005819863917868;439;45;118;769;NO;23;94;14835;220;212.5;220;YES
QPID;4;0806aca81168bbf1c64f57d15d9fd46d7b4fd56c;1;1;1;0.0;4;0;0;151;NO;23;28;14835;324;323.0;324;NO
QPID;4;6acca39fe427c3a92eb35adbd990e343ce32708f;3;5;12;2.3037279959112724;1054;457;463;446;NO;23;22;14835;323;322.0;323;NO
QPID;4;919041601b94608602cc19cb161f168c76547835;1;2;3;0.9366673818775626;123;89;0;2897;NO;23;24;14789;30;29.0;30;YES
QPID;4;1a6ea93220643c862ba3520a78e1cf001a7c9439;2;4;11;2.797853230274763;430;40;116;510;NO;23;25;14789;322;321.0;322;YES
QPID;4;3fa4391236139560dce2288ba0b0dc034954221a;1;1;1;0.0;2;0;0;100;YES;23;35;14743;321;320.0;321;NO
QPID;4;db54dfbaa9bd04f23745cf93b3ee4a56d0817cf7;2;1;2;0.0;267;259;6;1103;YES;23;6;14697;270;144.5;270;NO
QPID;4;a6cb2c7292734b59868687bb8928582f0aa296ec;1;1;2;0.39124356362925566;44;9;9;717;YES;22;22;14036;22;12.0;22;NO
QPID;4;acd902b4b5aa605cf3aae20280c63db54510abbd;1;1;1;0.0;74;0;70;219;YES;22;29;13970;216;208.5;216;NO
QPID;5;7709e6f12ec687188b420aceed3caa4d86201af4;1;1;1;0.0;2;0;0;314;NO;28;272;25228;203;144.83333333333346;203;NO
QPID;5;19c49dee096d829c2e5cc38f42c358130a772e63;2;3;8;0.5048637698517882;174;84;0;2927;YES;28;76;25172;353;294.9999999999998;353;YES
QPID;5;5327e63656c959149c864da2d74a4c973e9ff523;1;2;2;0.0;14;14;0;385;YES;28;58;25144;352;293.9999999999998;352;NO
QPID;5;386fe21c50c2d5fd0d54adf85910b0ceefbf9958;1;7;19;2.217705109690223;1319;898;23;764;NO;28;7;25144;10;9.0;10;YES
QPID;5;b4f77cd6a5ea505670a16d619717688e4f0ea43b;1;1;1;0.0;23;1;0;163;NO;28;5;25144;134;133.0;134;NO
QPID;5;bd1a4199a986f882e1aadc212be929b3d4484b1b;1;2;2;0.0;176;176;0;579;YES;28;136;25144;133;132.0;133;NO
QPID;5;0269fb662e844aa90ec659288fde3cd86643e6e4;2;16;29;0.0;5893;2959;2930;562;YES;28;122;25144;132;131.0;132;NO
QPID;5;b1f26965fd674c21cbbe5d7fa121d95d43c2aa39;1;7;14;2.1679688348821715;942;354;38;592;NO;28;4;25144;9;8.0;9;YES
QPID;5;a84c0f4f8c03c371ab77b82d4eaa82b9fd7ca27f;1;1;1;0.0;6;2;0;282;NO;28;185;25060;351;293.4999999999998;351;NO
QPID;5;d5ad6dfd84dd49a997cf6f5b5f60da673f8f24df;1;1;3;0.0;246;246;0;0;NO;28;0;25060;409;284.0;409;NO
